Id	Desc	Name	AchievementDesc	AchievenmentPoint	Conditions	RewardItem1	RewardItemNum1	RewardItem2	RewardItemNum2	RewardItem3	RewardItemNum3	RewardItem4	RewardItemNum4	RewardItem5	RewardItemNum5	RewardItem6	RewardItemNum6	RewardItem7	RewardItemNum7	RewardItem8	RewardItemNum8	RewardItem9	RewardItemNum9	RewardItem10	RewardItemNum10
144	上阵伙伴的品质	鹏程万里	出战伙伴达到红色品质	200	5	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
145	伙伴激活技能数量	一叶知秋	激活6个伙伴技能	1	6	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
146	伙伴激活技能数量	一叶知秋	激活12个伙伴技能	3	12	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
147	伙伴激活技能数量	一叶知秋	激活18个伙伴技能	5	18	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
148	伙伴激活技能数量	一叶知秋	激活24个伙伴技能	7	24	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
149	伙伴激活技能数量	一叶知秋	激活28个伙伴技能	10	28	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
150	伙伴激活技能数量	一叶知秋	激活30个伙伴技能	15	30	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
151	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到10	2	10	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
152	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到20	5	20	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
153	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到40	10	40	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
154	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到60	15	60	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
155	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到80	20	80	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
156	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到100	30	100	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
157	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到120	40	120	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
158	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到140	60	140	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
159	伙伴激活技能总等级	鱼龙百变	伙伴技能等级之和达到150	80	150	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
160	永久坐骑数量	凤歌鸾舞	拥有1个永久坐骑	5	1	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
161	永久坐骑数量	凤歌鸾舞	拥有2个永久坐骑	10	2	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
162	永久坐骑数量	凤歌鸾舞	拥有3个永久坐骑	20	3	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
163	永久坐骑数量	凤歌鸾舞	拥有5个永久坐骑	50	5	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
164	永久坐骑数量	凤歌鸾舞	拥有8个永久坐骑	80	8	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
165	永久坐骑数量	凤歌鸾舞	拥有12个永久坐骑	120	12	2	150	56673	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
166	同时拥有坐骑数	万马齐喑	同时拥有2个坐骑	2	2	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
167	同时拥有坐骑数	万马齐喑	同时拥有4个坐骑	6	4	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
168	同时拥有坐骑数	万马齐喑	同时拥有6个坐骑	10	6	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
169	同时拥有坐骑数	万马齐喑	同时拥有8个坐骑	20	8	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
170	同时拥有坐骑数	万马齐喑	同时拥有10个坐骑	50	10	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
171	同时拥有坐骑数	万马齐喑	同时拥有15个坐骑	80	15	2	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
172	同时拥有坐骑数	万马齐喑	同时拥有20个坐骑	120	20	2	120	56674	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
173	拥有白色品质及以上美人数量	小家碧玉	拥有4个白色品质的美人	1	4	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
174	拥有白色品质及以上美人数量	小家碧玉	拥有7个白色品质的美人	3	7	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
175	拥有白色品质及以上美人数量	小家碧玉	拥有13个白色品质的美人	5	13	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
176	拥有白色品质及以上美人数量	小家碧玉	拥有19个白色品质的美人	7	19	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
177	拥有白色品质及以上美人数量	小家碧玉	拥有24个白色品质的美人	9	24	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
178	拥有白色品质及以上美人数量	小家碧玉	拥有29个白色品质的美人	12	29	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
179	拥有蓝色品质及以上美人数量	秀色可餐	拥有4个绿色品质的美人	2	4	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
180	拥有蓝色品质及以上美人数量	秀色可餐	拥有7个绿色品质的美人	4	7	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
181	拥有蓝色品质及以上美人数量	秀色可餐	拥有13个绿色品质的美人	6	13	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
182	拥有蓝色品质及以上美人数量	秀色可餐	拥有19个绿色品质的美人	8	19	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
183	拥有蓝色品质及以上美人数量	秀色可餐	拥有24个绿色品质的美人	10	24	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
184	拥有蓝色品质及以上美人数量	秀色可餐	拥有29个绿色品质的美人	15	29	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
185	拥有蓝色品质及以上美人数量	秀外慧中	拥有4个蓝色品质的美人	8	4	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
186	拥有蓝色品质及以上美人数量	秀外慧中	拥有7个蓝色品质的美人	12	7	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
187	拥有蓝色品质及以上美人数量	秀外慧中	拥有13个蓝色品质的美人	18	13	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
188	拥有蓝色品质及以上美人数量	秀外慧中	拥有19个蓝色品质的美人	25	19	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
189	拥有蓝色品质及以上美人数量	秀外慧中	拥有24个蓝色品质的美人	32	24	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
190	拥有蓝色品质及以上美人数量	秀外慧中	拥有29个蓝色品质的美人	45	29	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
191	拥有紫色品质及以上美人数量	花容月貌	拥有4个紫色品质的美人	12	4	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
192	拥有紫色品质及以上美人数量	花容月貌	拥有7个紫色品质的美人	20	7	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
193	拥有紫色品质及以上美人数量	花容月貌	拥有13个紫色品质的美人	40	13	2	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
194	拥有紫色品质及以上美人数量	花容月貌	拥有19个紫色品质的美人	60	19	2	110	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
195	拥有紫色品质及以上美人数量	花容月貌	拥有24个紫色品质的美人	80	24	2	130	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
196	拥有紫色品质及以上美人数量	花容月貌	拥有29个紫色品质的美人	100	29	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
197	拥有橙色品质美人数量	倾国倾城	拥有4个橙色品质的美人	20	4	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	拥有橙色品质美人数量	倾国倾城	拥有7个橙色品质的美人	40	7	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
199	拥有橙色品质美人数量	倾国倾城	拥有13个橙色品质的美人	60	13	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200	拥有橙色品质美人数量	倾国倾城	拥有19个橙色品质的美人	90	19	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
201	拥有橙色品质美人数量	倾国倾城	拥有24个橙色品质的美人	120	24	2	160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
202	拥有橙色品质美人数量	倾国倾城	拥有29个橙色品质的美人	150	29	2	200	56675	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
203	拜访次数	三顾茅庐	普通拜访侠客10次	1	10	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
204	拜访次数	三顾茅庐	普通拜访侠客50次	8	50	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
205	拜访次数	三顾茅庐	普通拜访侠客200次	15	200	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
206	拜访次数	三顾茅庐	普通拜访侠客1000次	30	1000	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
207	拜访次数	三顾茅庐	普通拜访侠客5000次	50	5000	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
208	拜访次数	三顾茅庐	普通拜访侠客20000次	80	20000	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
209	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客1次	5	1	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
210	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客10次	10	10	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
211	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客50次	30	50	2	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
212	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客100次	60	100	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
213	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客200次	90	200	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
214	寻侠令拜访次数	程门立雪	使用寻侠令拜访侠客500次	120	500	2	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
215	同时拥有的不同红色侠客数量	满门朱紫	拥有1个红色品质侠客	5	1	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
216	同时拥有的不同红色侠客数量	满门朱紫	拥有2个红色品质侠客	8	2	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
217	同时拥有的不同橙色侠客数量	福星高照	拥有1个橙色品质侠客	2	1	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
218	同时拥有的不同橙色侠客数量	福星高照	拥有3个橙色品质侠客	5	3	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
219	同时拥有的不同橙色侠客数量	福星高照	拥有5个橙色品质侠客	8	5	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
220	同时拥有的不同橙色侠客数量	福星高照	拥有7个橙色品质侠客	12	7	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
221	同时拥有的不同橙色侠客数量	福星高照	拥有10个橙色品质侠客	16	10	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
222	开启八部属性数量	龙翔九天	解锁3个神翼属性	5	3	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
223	开启八部属性数量	龙翔九天	解锁4个神翼属性	10	4	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
224	开启八部属性数量	龙翔九天	解锁5个神翼属性	30	5	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
225	开启八部属性数量	龙翔九天	解锁6个神翼属性	90	6	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
226	开启八部属性数量	龙翔九天	解锁8个神翼属性	180	8	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
227	等级	堂高级远	角色等级达到45级	1	45	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
228	等级	堂高级远	角色等级达到50级	2	50	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
229	等级	堂高级远	角色等级达到55级	4	55	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
230	等级	堂高级远	角色等级达到60级	6	60	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
231	等级	堂高级远	角色等级达到70级	9	70	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
232	等级	堂高级远	角色等级达到80级	13	80	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
233	等级	堂高级远	角色等级达到90级	18	90	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
234	等级	堂高级远	角色等级达到100级	24	100	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
235	等级	堂高级远	角色等级达到110级	32	110	2	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
236	等级	堂高级远	角色等级达到120级	40	120	2	240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
237	等级	堂高级远	角色等级达到125级	50	125	2	300	56676	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
238	除腰带外其他装备品质	金戈铁马	除腰带外其他装备达到蓝色品质	1	3	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
239	除腰带外其他装备品质	金戈铁马	除腰带外其他装备达到紫色品质	3	4	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
240	除腰带外其他装备品质	金戈铁马	除腰带外其他装备达到橙色品质	5	5	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
241	除腰带外其他装备品质	金戈铁马	除腰带外其他装备达到红色品质	8	6	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
242	腰带品质	环佩戴珏	腰带品质达到绿色品质	3	2	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
243	腰带品质	环佩戴珏	腰带品质达到蓝色品质	5	3	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
244	腰带品质	环佩戴珏	腰带品质达到紫色品质	15	4	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
245	腰带品质	环佩戴珏	腰带品质达到橙色品质	60	5	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
246	腰带品质	环佩戴珏	腰带品质达到红色品质	150	6	2	100	56677	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
247	暗器属性最高品级	寒光乍现	有达到第1品级的暗器魂石	5	1	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
248	暗器属性最高品级	寒光乍现	有达到第3品级的暗器魂石	10	3	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
249	暗器属性最高品级	寒光乍现	有达到第5品级的暗器魂石	20	5	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
250	暗器属性最高品级	寒光乍现	有达到第7品级的暗器魂石	70	7	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
251	暗器属性最高品级	寒光乍现	有达到第9品级的暗器魂石	120	9	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
252	暗器属性最高品级	寒光乍现	有达到第10品级的暗器魂石	180	10	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
253	暗器属性品级总和	伤人无形	暗器魂石品级之和达到8	5	8	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
254	暗器属性品级总和	伤人无形	暗器魂石品级之和达到12	10	12	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
255	暗器属性品级总和	伤人无形	暗器魂石品级之和达到16	60	16	2	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
256	暗器属性品级总和	伤人无形	暗器魂石品级之和达到24	120	24	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
257	暗器属性品级总和	伤人无形	暗器魂石品级之和达到32	200	32	2	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
258	暗器属性品级总和	伤人无形	暗器魂石品级之和达到40	300	40	2	240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
259	永久时装数量	锦衣华服	拥有1件永久时装	5	1	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
260	永久时装数量	锦衣华服	拥有3件永久时装	15	3	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
261	永久时装数量	锦衣华服	拥有5件永久时装	30	5	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
262	永久时装数量	锦衣华服	拥有8件永久时装	40	8	2	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
263	永久时装数量	锦衣华服	拥有11件永久时装	60	11	2	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
264	永久时装数量	锦衣华服	拥有13件永久时装	90	13	2	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
265	永久时装数量	锦衣华服	拥有15件永久时装	130	15	2	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
266	永久时装数量	锦衣华服	拥有17件永久时装	180	17	2	180	56678	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
267	同时拥有时装数量	华服满柜	同时拥有2件时装	6	2	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
268	同时拥有时装数量	华服满柜	同时拥有4件时装	10	4	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
269	同时拥有时装数量	华服满柜	同时拥有6件时装	20	6	2	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
270	同时拥有时装数量	华服满柜	同时拥有8件时装	50	8	2	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
271	同时拥有时装数量	华服满柜	同时拥有12件时装	80	12	2	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
272	同时拥有时装数量	华服满柜	同时拥有17件时装	120	17	2	120	56679	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
273	镶嵌宝石数量	物尽其用	镶嵌2颗宝石	1	2	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
274	镶嵌宝石数量	物尽其用	镶嵌4颗宝石	1	4	2	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
275	镶嵌宝石数量	物尽其用	镶嵌10颗宝石	2	10	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
276	镶嵌宝石数量	物尽其用	镶嵌20颗宝石	3	20	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
277	镶嵌宝石数量	物尽其用	镶嵌40颗宝石	5	40	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
278	镶嵌宝石数量	物尽其用	镶嵌49颗宝石	8	49	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
279	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌2颗蓝色品质宝石	3	2	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
280	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌4颗蓝色品质宝石	5	4	2	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
281	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌10颗蓝色品质宝石	10	10	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
282	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌20颗蓝色品质宝石	18	20	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
283	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌40颗蓝色品质宝石	30	40	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
284	镶嵌蓝色及以上宝石数量	光彩夺目	镶嵌49颗蓝色品质宝石	40	49	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
285	镶嵌紫色及以上宝石数量	晶莹璀璨	镶嵌2颗紫色品质宝石	12	2	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
286	镶嵌紫色及以上宝石数量	晶莹璀璨	镶嵌4颗紫色品质宝石	20	4	2	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
287	镶嵌紫色及以上宝石数量	晶莹璀璨	镶嵌10颗紫色品质宝石	40	10	2	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
